# profile: 3
# sensor: 0 acc:0 BMI120 Accelerometer
0,1542826888584,-1.4493103,-9.581177,0.15132141
0,1542826888683,-1.4373474,-9.705673,0.022033691
0,1542826888783,-1.6623993,-9.736801,0.89352417
0,1542826888883,-3.4101562,-8.40802,4.482437
0,1542826888983,-3.958435,-7.9052277,1.7961426
0,1542826889084,-1.9880066,-6.466324,3.5438995
0,1542826889183,-4.171524,-7.886078,3.991623
0,1542826889284,-3.2138367,-8.592377,3.9413452
0,1542826889384,-2.1316528,-10.467026,6.6348114
0,1542826889484,0.37028503,-5.171051,-1.2109833
0,1542826889584,-5.016678,-15.080658,-2.4487915
0,1542826889683,-1.1596069,-7.428787,-0.7991791
0,1542826889784,-1.7892914,-8.64505,-0.41610718
0,1542826889884,-2.404602,-11.738358,-1.3306885
0,1542826889984,-5.8570404,-9.411194,0.09864807
0,1542826890083,1.5506287,-11.307388,0.14173889
0,1542826890183,-4.092514,-11.937073,0.8743744
0,1542826890283,-1.3583374,-6.2795715,-2.0130463
0,1542826890383,0.13804626,-4.340271,1.7674103
0,1542826890483,-5.7301483,-16.198746,8.301178
0,1542826890584,-5.2560883,-12.545197,0.20399475
0,1542826890684,-0.92259216,-11.230774,-1.5006866
0,1542826890783,-0.22587585,-7.8405914,-1.3306885
0,1542826890883,-0.094192505,-9.289078,0.04837036
0,1542826890984,-5.6008606,-9.997772,-0.6052551
0,1542826891083,-6.2161713,-9.688919,-1.5988464
0,1542826891183,2.4460602,-15.171631,-0.11683655
0,1542826891284,-2.538681,-11.4223175,1.4226379
0,1542826891384,-1.5977478,-5.7696075,-0.18386841
0,1542826891483,-1.365509,-3.1455688,1.5136261
0,1542826891583,-4.085327,-16.371124,9.00029
0,1542826891683,-4.219406,-14.982498,3.1488647
0,1542826891783,-1.9927979,-10.72081,-1.067337
0,1542826891883,-2.3854523,-9.143036,-0.9787445
0,1542826891983,-1.2218628,-8.56604,-1.1583099
0,1542826892084,-4.214615,-10.763916,-1.5461731
0,1542826892183,-5.9528046,-9.621872,0.12258911
0,1542826892284,1.4309082,-11.190079,2.2318878
0,1542826892384,-5.457199,-11.290634,0.57748413
0,1542826892483,-0.35276794,-6.1047974,-1.0577545
0,1542826892584,-0.034332275,-3.2485046,1.6261444
0,1542826892684,-7.3869324,-16.943344,7.3099823
0,1542826892783,-5.591278,-19.258545,3.716278
0,1542826892884,1.098114,-7.6514435,-2.8414307
0,1542826892983,-0.053497314,-8.702499,-2.0178223
0,1542826893084,-0.99920654,-8.934738,-0.30117798
0,1542826893184,-4.504318,-10.634628,0.6517029
0,1542826893283,-4.6479645,-11.063187,-0.14556885
0,1542826893384,0.9999542,-12.875595,0.22314453
0,1542826893484,-3.0917358,-9.796661,0.79296875
0,1542826893583,-1.6169128,-5.400894,-0.68904114
0,1542826893683,1.3710632,-6.2125397,2.6700134
0,1542826893784,-5.1507416,-11.146988,5.885437
0,1542826893884,-5.0430145,-19.165161,0.18005371
0,1542826893984,-2.1101074,-9.73201,-3.4639282
0,1542826894083,-1.3008728,-7.514984,-1.0026855
0,1542826894183,-1.5043793,-8.721664,-0.030639648
0,1542826894283,-2.1412354,-10.356903,0.13217163
0,1542826894384,-3.824356,-9.054459,0.3644104
0,1542826894484,-3.02948,-12.85405,1.0970306
0,1542826894584,-0.34558105,-13.677658,0.6253662
0,1542826894684,1.0646057,-8.084793,0.45059204
0,1542826894784,-2.1963043,-7.3378143,1.5112305
0,1542826894884,-3.455658,-10.170151,1.9038696
0,1542826894984,-1.4469147,-9.324997,1.7219086
0,1542826895083,-2.7134552,-8.965866,1.580658
0,1542826895183,-2.646408,-9.444702,1.8296509
0,1542826895284,-2.8882294,-9.341751,1.7674103
0,1542826895383,-2.8307648,-9.15979,1.580658
0,1542826895483,-2.6990814,-9.293869,1.4585571
